,id,budget,revenue,original_title,director,genres,release_date,release_year,budget_adj,revenue_adj
4352,2270,70000000,135560026,Stardust,Matthew Vaughn,Romance,8/9/07,2007,73616800.7842082,142564220.404915
4353,2270,70000000,135560026,Stardust,Matthew Vaughn,Family,8/9/07,2007,73616800.7842082,142564220.404915
4354,1991,25000000,25037897,Death Proof,Quentin Tarantino,Action,5/21/07,2007,26291714.5657886,26331569.6500646
4355,1991,25000000,25037897,Death Proof,Quentin Tarantino,Thriller,5/21/07,2007,26291714.5657886,26331569.6500646
4356,5915,15000000,56255142,Into the Wild,Sean Penn,Adventure,9/11/07,2007,15775028.7394731,59161765.4528763
4357,5915,15000000,56255142,Into the Wild,Sean Penn,Drama,9/11/07,2007,15775028.7394731,59161765.4528763
4358,1271,65000000,422610419,300,Zack Snyder,Action,3/7/07,2007,68358457.8710504,444446100.355053
4359,1271,65000000,422610419,300,Zack Snyder,Adventure,3/7/07,2007,68358457.8710504,444446100.355053
4360,1271,65000000,422610419,300,Zack Snyder,War,3/7/07,2007,68358457.8710504,444446100.355053
4361,1250,110000000,228738393,Ghost Rider,Mark Steven Johnson,Thriller,2/16/07,2007,115683544.08947,240556981.559727
4362,1250,110000000,228738393,Ghost Rider,Mark Steven Johnson,Action,2/16/07,2007,115683544.08947,240556981.559727
4363,1250,110000000,228738393,Ghost Rider,Mark Steven Johnson,Fantasy,2/16/07,2007,115683544.08947,240556981.559727
4364,1250,110000000,228738393,Ghost Rider,Mark Steven Johnson,Horror,2/16/07,2007,115683544.08947,240556981.559727
4365,7326,7500000,231411584,Juno,Jason Reitman,Comedy,12/5/07,2007,7887514.36973659,243368292.5498
4366,7326,7500000,231411584,Juno,Jason Reitman,Drama,12/5/07,2007,7887514.36973659,243368292.5498
4367,7326,7500000,231411584,Juno,Jason Reitman,Romance,12/5/07,2007,7887514.36973659,243368292.5498
4368,1265,60000000,137587063,Bridge to Terabithia,GÃ¡bor CsupÃ³,Adventure,2/16/07,2007,63100114.9578927,144695991.533647
4369,1265,60000000,137587063,Bridge to Terabithia,GÃ¡bor CsupÃ³,Drama,2/16/07,2007,63100114.9578927,144695991.533647
4370,1265,60000000,137587063,Bridge to Terabithia,GÃ¡bor CsupÃ³,Family,2/16/07,2007,63100114.9578927,144695991.533647
4371,7485,61000000,95696996,Shooter,Antoine Fuqua,Action,3/22/07,2007,64151783.5405243,100641524.145416
4372,7485,61000000,95696996,Shooter,Antoine Fuqua,Drama,3/22/07,2007,64151783.5405243,100641524.145416
4373,7485,61000000,95696996,Shooter,Antoine Fuqua,Mystery,3/22/07,2007,64151783.5405243,100641524.145416
4374,7485,61000000,95696996,Shooter,Antoine Fuqua,Thriller,3/22/07,2007,64151783.5405243,100641524.145416
4375,7485,61000000,95696996,Shooter,Antoine Fuqua,Crime,3/22/07,2007,64151783.5405243,100641524.145416
4376,4982,100000000,266465037,American Gangster,Ridley Scott,Drama,11/2/07,2007,105166858.263154,280232907.782652
4377,4982,100000000,266465037,American Gangster,Ridley Scott,Crime,11/2/07,2007,105166858.263154,280232907.782652
4378,4638,0,80573774,Hot Fuzz,Edgar Wright,Crime,2/14/07,2007,0.0,84736906.6998545
4379,4638,0,80573774,Hot Fuzz,Edgar Wright,Action,2/14/07,2007,0.0,84736906.6998545
4380,4638,0,80573774,Hot Fuzz,Edgar Wright,Comedy,2/14/07,2007,0.0,84736906.6998545
4381,810,160000000,798958165,Shrek the Third,Chris Miller|Raman Hui,Fantasy,5/17/07,2007,168266973.221047,840239200.967451
4382,810,160000000,798958165,Shrek the Third,Chris Miller|Raman Hui,Adventure,5/17/07,2007,168266973.221047,840239200.967451
4383,810,160000000,798958165,Shrek the Third,Chris Miller|Raman Hui,Animation,5/17/07,2007,168266973.221047,840239200.967451
4384,810,160000000,798958165,Shrek the Third,Chris Miller|Raman Hui,Comedy,5/17/07,2007,168266973.221047,840239200.967451
4385,810,160000000,798958165,Shrek the Third,Chris Miller|Raman Hui,Family,5/17/07,2007,168266973.221047,840239200.967451
4386,13885,50000000,152000000,Sweeney Todd: The Demon Barber of Fleet Street,Tim Burton,Drama,12/20/07,2007,52583429.1315773,159853624.559995
4387,13885,50000000,152000000,Sweeney Todd: The Demon Barber of Fleet Street,Tim Burton,Horror,12/20/07,2007,52583429.1315773,159853624.559995
4388,13885,50000000,152000000,Sweeney Todd: The Demon Barber of Fleet Street,Tim Burton,Music,12/20/07,2007,52583429.1315773,159853624.559995
4389,8363,20000000,169860655,Superbad,Greg Mottola,Comedy,8/17/07,2007,21033371.6526309,178637114.288716
4390,6477,60000000,361366633,Alvin and the Chipmunks,Tim Hill,Comedy,12/13/07,2007,63100114.9578927,380037934.737444
4391,6477,60000000,361366633,Alvin and the Chipmunks,Tim Hill,Music,12/13/07,2007,63100114.9578927,380037934.737444
4392,6477,60000000,361366633,Alvin and the Chipmunks,Tim Hill,Family,12/13/07,2007,63100114.9578927,380037934.737444
4393,6477,60000000,361366633,Alvin and the Chipmunks,Tim Hill,Fantasy,12/13/07,2007,63100114.9578927,380037934.737444
4394,6477,60000000,361366633,Alvin and the Chipmunks,Tim Hill,Animation,12/13/07,2007,63100114.9578927,380037934.737444
4395,5559,150000000,287594577,Bee Movie,Steve Hickner|Simon J. Smith,Family,10/28/07,2007,157750287.394731,302454181.166109
4396,5559,150000000,287594577,Bee Movie,Steve Hickner|Simon J. Smith,Animation,10/28/07,2007,157750287.394731,302454181.166109
4397,5559,150000000,287594577,Bee Movie,Steve Hickner|Simon J. Smith,Adventure,10/28/07,2007,157750287.394731,302454181.166109
4398,5559,150000000,287594577,Bee Movie,Steve Hickner|Simon J. Smith,Comedy,10/28/07,2007,157750287.394731,302454181.166109
4399,4964,30000000,219076518,Knocked Up,Judd Apatow,Comedy,6/1/07,2007,31550057.4789463,230395891.172914
4400,4964,30000000,219076518,Knocked Up,Judd Apatow,Romance,6/1/07,2007,31550057.4789463,230395891.172914
4401,4964,30000000,219076518,Knocked Up,Judd Apatow,Drama,6/1/07,2007,31550057.4789463,230395891.172914
4402,3594,30000000,77566815,The Number 23,Joel Schumacher,Thriller,2/23/07,2007,31550057.4789463,81574582.3902933
4403,3594,30000000,77566815,The Number 23,Joel Schumacher,Drama,2/23/07,2007,31550057.4789463,81574582.3902933
4404,3594,30000000,77566815,The Number 23,Joel Schumacher,Mystery,2/23/07,2007,31550057.4789463,81574582.3902933
4405,1992,0,0,Planet Terror,Robert Rodriguez,Horror,4/6/07,2007,0.0,0.0
4406,1992,0,0,Planet Terror,Robert Rodriguez,Action,4/6/07,2007,0.0,0.0
4407,1992,0,0,Planet Terror,Robert Rodriguez,Thriller,4/6/07,2007,0.0,0.0
4408,4523,85000000,340487652,Enchanted,Kevin Lima,Comedy,11/20/07,2007,89391829.5236814,358080166.382383
4409,4523,85000000,340487652,Enchanted,Kevin Lima,Family,11/20/07,2007,89391829.5236814,358080166.382383
4410,4523,85000000,340487652,Enchanted,Kevin Lima,Fantasy,11/20/07,2007,89391829.5236814,358080166.382383
4411,4523,85000000,340487652,Enchanted,Kevin Lima,Romance,11/20/07,2007,89391829.5236814,358080166.382383
4412,298,85000000,311312624,Ocean's Thirteen,Steven Soderbergh,Crime,6/7/07,2007,89391829.5236814,327397706.037387
4413,298,85000000,311312624,Ocean's Thirteen,Steven Soderbergh,Thriller,6/7/07,2007,89391829.5236814,327397706.037387
4414,35,75000000,527068851,The Simpsons Movie,David Silverman,Animation,7/25/07,2007,78875143.6973659,554301751.480407
4415,35,75000000,527068851,The Simpsons Movie,David Silverman,Comedy,7/25/07,2007,78875143.6973659,554301751.480407
4416,35,75000000,527068851,The Simpsons Movie,David Silverman,Family,7/25/07,2007,78875143.6973659,554301751.480407
4417,6538,75000000,119000410,Charlie Wilson's War,Mike Nichols,Comedy,12/19/07,2007,78875143.6973659,125148992.517272
4418,6538,75000000,119000410,Charlie Wilson's War,Mike Nichols,Drama,12/19/07,2007,78875143.6973659,125148992.517272
4419,6538,75000000,119000410,Charlie Wilson's War,Mike Nichols,History,12/19/07,2007,78875143.6973659,125148992.517272
4420,4349,70000000,86658558,The Kingdom,Peter Berg,Thriller,8/22/07,2007,73616800.7842082,91136082.8647536
4421,4349,70000000,86658558,The Kingdom,Peter Berg,Action,8/22/07,2007,73616800.7842082,91136082.8647536
4422,4349,70000000,86658558,The Kingdom,Peter Berg,Drama,8/22/07,2007,73616800.7842082,91136082.8647536
4423,440,40000000,41797066,Aliens vs Predator: Requiem,Colin Strause|Greg Strause,Fantasy,12/25/07,2007,42066743.3052618,43956661.1583771
4424,440,40000000,41797066,Aliens vs Predator: Requiem,Colin Strause|Greg Strause,Action,12/25/07,2007,42066743.3052618,43956661.1583771
4425,440,40000000,41797066,Aliens vs Predator: Requiem,Colin Strause|Greg Strause,Science Fiction,12/25/07,2007,42066743.3052618,43956661.1583771
4426,440,40000000,41797066,Aliens vs Predator: Requiem,Colin Strause|Greg Strause,Thriller,12/25/07,2007,42066743.3052618,43956661.1583771
4427,440,40000000,41797066,Aliens vs Predator: Requiem,Colin Strause|Greg Strause,Horror,12/25/07,2007,42066743.3052618,43956661.1583771
4428,4513,30000000,75505973,30 Days of Night,David Slade,Horror,10/17/07,2007,31550057.4789463,79407259.6051257
4429,4513,30000000,75505973,30 Days of Night,David Slade,Thriller,10/17/07,2007,31550057.4789463,79407259.6051257
4430,2268,180000000,372234864,The Golden Compass,Chris Weitz,Adventure,12/4/07,2007,189300344.873678,391467711.828926
4431,2268,180000000,372234864,The Golden Compass,Chris Weitz,Fantasy,12/4/07,2007,189300344.873678,391467711.828926
4432,5723,160000,20710513,Once,John Carney,Drama,3/23/07,2007,168266.973221047,21780595.8522822
4433,5723,160000,20710513,Once,John Carney,Music,3/23/07,2007,168266.973221047,21780595.8522822
4434,5723,160000,20710513,Once,John Carney,Romance,3/23/07,2007,168266.973221047,21780595.8522822
4435,4413,70000000,69766619,The Brave One,Neil Jordan,Crime,9/14/07,2007,73616800.7842082,73371361.3187251
4436,4413,70000000,69766619,The Brave One,Neil Jordan,Drama,9/14/07,2007,73616800.7842082,73371361.3187251
4437,4413,70000000,69766619,The Brave One,Neil Jordan,Thriller,9/14/07,2007,73616800.7842082,73371361.3187251
4438,8271,20000000,117760134,Disturbia,D.J. Caruso,Thriller,4/12/07,2007,21033371.6526309,123844633.21428
4439,8271,20000000,117760134,Disturbia,D.J. Caruso,Drama,4/12/07,2007,21033371.6526309,123844633.21428
4440,8271,20000000,117760134,Disturbia,D.J. Caruso,Mystery,4/12/07,2007,21033371.6526309,123844633.21428
4441,5176,55000000,70016220,3:10 to Yuma,James Mangold,Western,9/6/07,2007,57841772.044735,73633858.8486185
4442,5123,25000000,66122026,August Rush,Kirsten Sheridan,Drama,11/21/07,2007,26291714.5657886,69538457.3641462
4443,23827,15000,193355800,Paranormal Activity,Oren Peli,Horror,9/14/07,2007,15775.0287394731,203346220.129588
4444,23827,15000,193355800,Paranormal Activity,Oren Peli,Mystery,9/14/07,2007,15775.0287394731,203346220.129588
4445,2698,175000000,173000000,Evan Almighty,Tom Shadyac,Fantasy,6/9/07,2007,184042001.96052,181938664.795257
4446,2698,175000000,173000000,Evan Almighty,Tom Shadyac,Comedy,6/9/07,2007,184042001.96052,181938664.795257
4447,2698,175000000,173000000,Evan Almighty,Tom Shadyac,Family,6/9/07,2007,184042001.96052,181938664.795257
4448,3563,85000000,186072214,I Now Pronounce You Chuck & Larry,Dennis Dugan,Comedy,7/12/07,2007,89391829.5236814,195686301.564493
4449,3563,85000000,186072214,I Now Pronounce You Chuck & Larry,Dennis Dugan,Romance,7/12/07,2007,89391829.5236814,195686301.564493
4450,4169,0,33231264,Breach,Billy Ray,Drama,2/12/07,2007,0.0,34948276.3099347
4451,4169,0,33231264,Breach,Billy Ray,Thriller,2/12/07,2007,0.0,34948276.3099347
4452,4169,0,33231264,Breach,Billy Ray,Crime,2/12/07,2007,0.0,34948276.3099347
4453,4169,0,33231264,Breach,Billy Ray,History,2/12/07,2007,0.0,34948276.3099347
4454,663,10000000,139352633,Saw IV,Darren Lynn Bousman,Horror,10/25/07,2007,10516685.8263154,146552786.033084
4455,663,10000000,139352633,Saw IV,Darren Lynn Bousman,Thriller,10/25/07,2007,10516685.8263154,146552786.033084
4456,663,10000000,139352633,Saw IV,Darren Lynn Bousman,Crime,10/25/07,2007,10516685.8263154,146552786.033084
4457,2976,50000000,90450008,Hairspray,Adam Shankman,Comedy,7/13/07,2007,52583429.1315773,95123431.712372
4458,2976,50000000,90450008,Hairspray,Adam Shankman,Music,7/13/07,2007,52583429.1315773,95123431.712372
4459,2976,50000000,90450008,Hairspray,Adam Shankman,Romance,7/13/07,2007,52583429.1315773,95123431.712372
4460,4141,39000000,26820641,Shoot 'Em Up,Michael Davis,Action,7/26/07,2007,41015074.7226303,28206425.5057395
4461,4141,39000000,26820641,Shoot 'Em Up,Michael Davis,Thriller,7/26/07,2007,41015074.7226303,28206425.5057395
4462,4141,39000000,26820641,Shoot 'Em Up,Michael Davis,Comedy,7/26/07,2007,41015074.7226303,28206425.5057395
4463,4141,39000000,26820641,Shoot 'Em Up,Michael Davis,Crime,7/26/07,2007,41015074.7226303,28206425.5057395
4464,2252,51500000,55112356,Eastern Promises,David Cronenberg,Thriller,9/14/07,2007,54160932.0055246,57959933.3200051
4465,2252,51500000,55112356,Eastern Promises,David Cronenberg,Crime,9/14/07,2007,54160932.0055246,57959933.3200051
4466,2252,51500000,55112356,Eastern Promises,David Cronenberg,Mystery,9/14/07,2007,54160932.0055246,57959933.3200051
4467,2310,70000000,195735876,Beowulf,Robert Zemeckis,Animation,11/5/07,2007,73616800.7842082,205849271.283064
4468,2310,70000000,195735876,Beowulf,Robert Zemeckis,Fantasy,11/5/07,2007,73616800.7842082,205849271.283064
4469,3638,28000000,92601050,No Reservations,Scott Hicks,Comedy,7/25/07,2007,29446720.3136832,97385615.0036929
4470,9408,85000000,149044513,Surf's Up,Ash Brannon|Chris Buck,Animation,6/8/07,2007,89391829.5236814,156745431.735719
4471,9408,85000000,149044513,Surf's Up,Ash Brannon|Chris Buck,Comedy,6/8/07,2007,89391829.5236814,156745431.735719
4472,9408,85000000,149044513,Surf's Up,Ash Brannon|Chris Buck,Family,6/8/07,2007,89391829.5236814,156745431.735719
4473,3021,25000000,94679598,1408,Mikael HÃ¥fstrÃ¶m,Horror,7/12/07,2007,26291714.5657886,99571558.6327845
4474,3021,25000000,94679598,1408,Mikael HÃ¥fstrÃ¶m,Thriller,7/12/07,2007,26291714.5657886,99571558.6327845
4475,1620,24000000,99965753,Hitman,Xavier Gens,Action,11/21/07,2007,25240045.9831571,105130841.769205
4476,1620,24000000,99965753,Hitman,Xavier Gens,Crime,11/21/07,2007,25240045.9831571,105130841.769205
4477,1620,24000000,99965753,Hitman,Xavier Gens,Drama,11/21/07,2007,25240045.9831571,105130841.769205
4478,1620,24000000,99965753,Hitman,Xavier Gens,Thriller,11/21/07,2007,25240045.9831571,105130841.769205
4479,13680,22000000,147880543,The Game Plan,Andy Fickman,Comedy,9/28/07,2007,23136708.817894,155521321.055593
4480,13680,22000000,147880543,The Game Plan,Andy Fickman,Family,9/28/07,2007,23136708.817894,155521321.055593
4481,11199,0,253625427,Wild Hogs,Walt Becker,Action,3/2/07,2007,0.0,266729893.33241
4482,11199,0,253625427,Wild Hogs,Walt Becker,Adventure,3/2/07,2007,0.0,266729893.33241
4483,11199,0,253625427,Wild Hogs,Walt Becker,Comedy,3/2/07,2007,0.0,266729893.33241
4484,7942,10000000,33000000,Run Fatboy Run,David Schwimmer,Comedy,9/6/07,2007,10516685.8263154,34705063.226841
4485,7942,10000000,33000000,Run Fatboy Run,David Schwimmer,Romance,9/6/07,2007,10516685.8263154,34705063.226841
4486,1858,150000000,709709780,Transformers,Michael Bay,Adventure,6/27/07,2007,157750287.394731,746379478.412346
4487,1858,150000000,709709780,Transformers,Michael Bay,Science Fiction,6/27/07,2007,157750287.394731,746379478.412346
4488,1858,150000000,709709780,Transformers,Michael Bay,Action,6/27/07,2007,157750287.394731,746379478.412346
4489,7350,45000000,175372502,The Bucket List,Rob Reiner,Comedy,12/25/07,2007,47325086.2184195,184433750.610887
4490,7350,45000000,175372502,The Bucket List,Rob Reiner,Drama,12/25/07,2007,47325086.2184195,184433750.610887
4491,7350,45000000,175372502,The Bucket List,Rob Reiner,Adventure,12/25/07,2007,47325086.2184195,184433750.610887
4492,15356,0,0,The Girl Next Door,Gregory Wilson,Thriller,7/19/07,2007,0.0,0.0
4493,15356,0,0,The Girl Next Door,Gregory Wilson,Crime,7/19/07,2007,0.0,0.0
4494,15356,0,0,The Girl Next Door,Gregory Wilson,Drama,7/19/07,2007,0.0,0.0
4495,15356,0,0,The Girl Next Door,Gregory Wilson,Horror,7/19/07,2007,0.0,0.0
4496,5857,12000000,9620399,I Know Who Killed Me,Chris Sivertson,Crime,7/27/07,2007,12620022.9915785,10117471.3806799
4497,5857,12000000,9620399,I Know Who Killed Me,Chris Sivertson,Horror,7/27/07,2007,12620022.9915785,10117471.3806799
4498,5857,12000000,9620399,I Know Who Killed Me,Chris Sivertson,Mystery,7/27/07,2007,12620022.9915785,10117471.3806799
4499,5857,12000000,9620399,I Know Who Killed Me,Chris Sivertson,Thriller,7/27/07,2007,12620022.9915785,10117471.3806799
4500,2082,15000000,80253908,Halloween,Rob Zombie,Horror,8/31/07,2007,15775028.7394731,84400513.6770024
4501,2977,16500000,37311672,Becoming Jane,Julian Jarrold,Drama,3/2/07,2007,17352531.6134205,39239513.2078531
4502,2977,16500000,37311672,Becoming Jane,Julian Jarrold,Romance,3/2/07,2007,17352531.6134205,39239513.2078531
4503,8461,15000000,7938872,Funny Games,Michael Haneke,Horror,10/20/07,2007,15775028.7394731,8349062.26393326
4504,8461,15000000,7938872,Funny Games,Michael Haneke,Thriller,10/20/07,2007,15775028.7394731,8349062.26393326
4505,8461,15000000,7938872,Funny Games,Michael Haneke,Crime,10/20/07,2007,15775028.7394731,8349062.26393326
4506,2312,60000000,0,In the Name of the King: A Dungeon Siege Tale,Uwe Boll,Adventure,11/29/07,2007,63100114.9578927,0.0
4507,2312,60000000,0,In the Name of the King: A Dungeon Siege Tale,Uwe Boll,Fantasy,11/29/07,2007,63100114.9578927,0.0
4508,2312,60000000,0,In the Name of the King: A Dungeon Siege Tale,Uwe Boll,Action,11/29/07,2007,63100114.9578927,0.0
4509,2312,60000000,0,In the Name of the King: A Dungeon Siege Tale,Uwe Boll,Drama,11/29/07,2007,63100114.9578927,0.0
4510,14313,0,5741608,Feast of Love,Robert Benton,Comedy,9/28/07,2007,0.0,6038268.74738594
4511,14313,0,5741608,Feast of Love,Robert Benton,Drama,9/28/07,2007,0.0,6038268.74738594
4512,14313,0,5741608,Feast of Love,Robert Benton,Romance,9/28/07,2007,0.0,6038268.74738594
4513,2284,0,69474661,Mr. Magorium's Wonder Emporium,Zach Helm,Comedy,11/14/07,2007,0.0,73064318.2626771
4514,14144,6000000,18197398,Daddy Day Camp,Fred Savage,Comedy,8/8/07,2007,6310011.49578927,19137631.7622421
4515,14144,6000000,18197398,Daddy Day Camp,Fred Savage,Family,8/8/07,2007,6310011.49578927,19137631.7622421
4516,13363,0,0,The Man from Earth,Richard Schenkman,Science Fiction,6/10/07,2007,0.0,0.0
4517,13363,0,0,The Man from Earth,Richard Schenkman,Drama,6/10/07,2007,0.0,0.0
4518,6589,0,0,Underdog,Frederik Du Chau,Action,8/3/07,2007,0.0,0.0
4519,6589,0,0,Underdog,Frederik Du Chau,Adventure,8/3/07,2007,0.0,0.0
4520,6589,0,0,Underdog,Frederik Du Chau,Comedy,8/3/07,2007,0.0,0.0
4521,6589,0,0,Underdog,Frederik Du Chau,Family,8/3/07,2007,0.0,0.0
4522,7737,45000000,147717833,Resident Evil: Extinction,Russell Mulcahy,Horror,9/20/07,2007,47325086.2184195,155350204.060513
4523,7737,45000000,147717833,Resident Evil: Extinction,Russell Mulcahy,Action,9/20/07,2007,47325086.2184195,155350204.060513
4524,7737,45000000,147717833,Resident Evil: Extinction,Russell Mulcahy,Science Fiction,9/20/07,2007,47325086.2184195,155350204.060513
4525,4512,30000000,14711793,The Assassination of Jesse James by the Coward Robert Ford,Andrew Dominik,Action,9/2/07,2007,31550057.4789463,15471930.4922787
4526,4512,30000000,14711793,The Assassination of Jesse James by the Coward Robert Ford,Andrew Dominik,Drama,9/2/07,2007,31550057.4789463,15471930.4922787
4527,4512,30000000,14711793,The Assassination of Jesse James by the Coward Robert Ford,Andrew Dominik,Western,9/2/07,2007,31550057.4789463,15471930.4922787
4528,1988,16000000,18928871,A Mighty Heart,Michael Winterbottom,Drama,1/1/07,2007,16826697.3221047,19906898.9353853
4529,1988,16000000,18928871,A Mighty Heart,Michael Winterbottom,Thriller,1/1/07,2007,16826697.3221047,19906898.9353853
4530,2196,9000000,46,Death at a Funeral,Frank Oz,Comedy,2/9/07,2007,9465017.24368391,48.3767548010511
4531,2196,9000000,46,Death at a Funeral,Frank Oz,Drama,2/9/07,2007,9465017.24368391,48.3767548010511
4532,1683,40000000,62771059,The Reaping,Stephen Hopkins,Horror,4/5/07,2007,42066743.3052618,66014350.6488111
4533,9757,60000000,95673607,Norbit,Brian Robbins,Comedy,2/8/07,2007,63100114.9578927,100616926.668937
4534,5125,27500000,24748670,Rendition,Gavin Hood,Drama,9/7/07,2007,28920886.0223675,26027398.7009158
4535,5125,27500000,24748670,Rendition,Gavin Hood,Thriller,9/7/07,2007,28920886.0223675,26027398.7009158
4536,1950,0,5761917,Lucky You,Curtis Hanson,Drama,5/1/07,2007,0.0,6059627.08463061
4537,1950,0,5761917,Lucky You,Curtis Hanson,Romance,5/1/07,2007,0.0,6059627.08463061
4538,6973,23000000,29541790,In the Valley of Elah,Paul Haggis,History,8/31/07,2007,24188377.4005255,31068172.4176987
4539,6973,23000000,29541790,In the Valley of Elah,Paul Haggis,Drama,8/31/07,2007,24188377.4005255,31068172.4176987
4540,6973,23000000,29541790,In the Valley of Elah,Paul Haggis,Thriller,8/31/07,2007,24188377.4005255,31068172.4176987
4541,6973,23000000,29541790,In the Valley of Elah,Paul Haggis,Crime,8/31/07,2007,24188377.4005255,31068172.4176987
4542,6973,23000000,29541790,In the Valley of Elah,Paul Haggis,Mystery,8/31/07,2007,24188377.4005255,31068172.4176987
4543,10030,25000000,59192128,Good Luck Chuck,Mark Helfrich,Comedy,9/21/07,2007,26291714.5657886,62250501.356705
4544,10030,25000000,59192128,Good Luck Chuck,Mark Helfrich,Drama,9/21/07,2007,26291714.5657886,62250501.356705
4545,10030,25000000,59192128,Good Luck Chuck,Mark Helfrich,Romance,9/21/07,2007,26291714.5657886,62250501.356705
4546,12994,0,0,The Nines,John August,Drama,1/21/07,2007,0.0,0.0
4547,12994,0,0,The Nines,John August,Fantasy,1/21/07,2007,0.0,0.0
4548,12994,0,0,The Nines,John August,Mystery,1/21/07,2007,0.0,0.0
4549,12994,0,0,The Nines,John August,Science Fiction,1/21/07,2007,0.0,0.0
4550,12994,0,0,The Nines,John August,Thriller,1/21/07,2007,0.0,0.0
4551,13067,10000000,17500000,In the Land of Women,Jon Kasdan,Romance,4/16/07,2007,10516685.8263154,18404200.196052
4552,13067,10000000,17500000,In the Land of Women,Jon Kasdan,Comedy,4/16/07,2007,10516685.8263154,18404200.196052
4553,13067,10000000,17500000,In the Land of Women,Jon Kasdan,Drama,4/16/07,2007,10516685.8263154,18404200.196052
4554,16873,4000000,6101046,Battle for Terra,Aristomenis Tsirbas,Science Fiction,9/6/07,2007,4206674.33052618,6416278.39938986
4555,16873,4000000,6101046,Battle for Terra,Aristomenis Tsirbas,Action,9/6/07,2007,4206674.33052618,6416278.39938986
4556,16873,4000000,6101046,Battle for Terra,Aristomenis Tsirbas,Adventure,9/6/07,2007,4206674.33052618,6416278.39938986
4557,16873,4000000,6101046,Battle for Terra,Aristomenis Tsirbas,Animation,9/6/07,2007,4206674.33052618,6416278.39938986
4558,16873,4000000,6101046,Battle for Terra,Aristomenis Tsirbas,Family,9/6/07,2007,4206674.33052618,6416278.39938986
4559,1257,0,69485490,Because I Said So,Michael Lehmann,Comedy,2/2/07,2007,0.0,73075706.7817584
4560,23202,12000000,0,Trick 'r Treat,Michael Dougherty,Horror,10/5/07,2007,12620022.9915785,0.0
4561,23202,12000000,0,Trick 'r Treat,Michael Dougherty,Thriller,10/5/07,2007,12620022.9915785,0.0
4562,1646,21000000,41170784,Freedom Writers,Richard LaGravenese,Crime,1/5/07,2007,22085040.2352624,43298020.0551095
4563,1646,21000000,41170784,Freedom Writers,Richard LaGravenese,Drama,1/5/07,2007,22085040.2352624,43298020.0551095
4564,4688,0,0,Across the Universe,Julie Taymor,Adventure,9/14/07,2007,0.0,0.0
4565,4688,0,0,Across the Universe,Julie Taymor,Drama,9/14/07,2007,0.0,0.0
4566,4688,0,0,Across the Universe,Julie Taymor,Music,9/14/07,2007,0.0,0.0
4567,4688,0,0,Across the Universe,Julie Taymor,Romance,9/14/07,2007,0.0,0.0
4568,5353,0,0,The Hunting Party,Richard Shepard,Action,9/3/07,2007,0.0,0.0
4569,5353,0,0,The Hunting Party,Richard Shepard,Adventure,9/3/07,2007,0.0,0.0
4570,5353,0,0,The Hunting Party,Richard Shepard,Thriller,9/3/07,2007,0.0,0.0
4571,5353,0,0,The Hunting Party,Richard Shepard,Drama,9/3/07,2007,0.0,0.0
4572,15206,3500000,54947,La terza madre,Dario Argento,Horror,9/6/07,2007,3680840.03921041,57786.0336098555
4573,7979,20000000,73276047,The Kite Runner,Marc Forster,Drama,10/14/07,2007,21033371.6526309,77062116.4893325
4574,7211,25000000,68377859,Dan in Real Life,Peter Hedges,Comedy,10/26/07,2007,26291714.5657886,71910846.0579097
4575,7211,25000000,68377859,Dan in Real Life,Peter Hedges,Romance,10/26/07,2007,26291714.5657886,71910846.0579097
4576,7211,25000000,68377859,Dan in Real Life,Peter Hedges,Drama,10/26/07,2007,26291714.5657886,71910846.0579097
4577,4787,0,0,Cassandra's Dream,Woody Allen,Crime,6/18/07,2007,0.0,0.0
4578,4787,0,0,Cassandra's Dream,Woody Allen,Drama,6/18/07,2007,0.0,0.0
4579,4787,0,0,Cassandra's Dream,Woody Allen,Thriller,6/18/07,2007,0.0,0.0
4580,5951,0,0,The Jane Austen Book Club,Robin Swicord,Comedy,9/9/07,2007,0.0,0.0
4581,5951,0,0,The Jane Austen Book Club,Robin Swicord,Drama,9/9/07,2007,0.0,0.0
4582,5951,0,0,The Jane Austen Book Club,Robin Swicord,Romance,9/9/07,2007,0.0,0.0
4583,2959,35000000,69307224,License to Wed,Ken Kwapis,Comedy,7/4/07,2007,36808400.3921041,72888230.030207
4584,4566,25000000,92991835,Michael Clayton,Tony Gilroy,Drama,9/28/07,2007,26291714.5657886,97796591.3107566
4585,4566,25000000,92991835,Michael Clayton,Tony Gilroy,Mystery,9/28/07,2007,26291714.5657886,97796591.3107566
4586,4566,25000000,92991835,Michael Clayton,Tony Gilroy,Crime,9/28/07,2007,26291714.5657886,97796591.3107566
4587,6615,12000000,11293663,Lars and the Real Girl,Craig Gillespie,Comedy,10/12/07,2007,12620022.9915785,11877190.5599283
4588,6615,12000000,11293663,Lars and the Real Girl,Craig Gillespie,Romance,10/12/07,2007,12620022.9915785,11877190.5599283
4589,6615,12000000,11293663,Lars and the Real Girl,Craig Gillespie,Drama,10/12/07,2007,12620022.9915785,11877190.5599283
4590,14138,700,0,Black Water,David Nerlich|Andrew Traucki,Adventure,6/1/07,2007,736.168007842082,0.0
4591,14138,700,0,Black Water,David Nerlich|Andrew Traucki,Drama,6/1/07,2007,736.168007842082,0.0
4592,14138,700,0,Black Water,David Nerlich|Andrew Traucki,Horror,6/1/07,2007,736.168007842082,0.0
